"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"194","0.695026","7443","23760","TLSv1.3","16450","","","","","Application Data"
"195","0.695054","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=264326 Win=2554112 Len=0"
"196","0.695082","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=264326 Win=2619648 Len=0"
"197","0.695102","7443","23760","TLSv1.3","16450","","","","","Application Data"
"198","0.695132","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=280732 Win=2603264 Len=0"
"199","0.695159","7443","23760","TLSv1.3","16450","","","","","Application Data"
"200","0.695197","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=297138 Win=2586880 Len=0"
"201","0.695268","7443","23760","TLSv1.3","16450","","","","","Application Data"
"202","0.695313","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=313544 Win=2570496 Len=0"
"203","0.695355","7443","23760","TLSv1.3","16450","","","","","Application Data"
"204","0.695379","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=329950 Win=2554112 Len=0"
"205","0.695407","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=329950 Win=2619648 Len=0"
"206","0.695423","7443","23760","TLSv1.3","16450","","","","","Application Data"
"207","0.695495","7443","23760","TLSv1.3","16450","","","","","Application Data"
"208","0.695525","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=346356 Win=2603264 Len=0"
"209","0.695558","7443","23760","TLSv1.3","16450","","","","","Application Data"
"210","0.695577","7443","23760","TLSv1.3","16450","","","","","Application Data"
"211","0.695603","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=362762 Win=2586880 Len=0"
"212","0.695643","7443","23760","TLSv1.3","16450","","","","","Application Data"
"213","0.695664","7443","23760","TLSv1.3","16450","","","","","Application Data"
"214","0.695680","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=395574 Win=2554112 Len=0"
"215","0.695708","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=395574 Win=2619648 Len=0"
"216","0.695712","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=428386 Win=2586880 Len=0"
"217","0.695797","7443","23760","TLSv1.3","16450","","","","","Application Data"
"218","0.695832","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=444792 Win=2570496 Len=0"
"219","0.695860","7443","23760","TLSv1.3","16450","","","","","Application Data"
"220","0.695888","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=461198 Win=2554112 Len=0"
"221","0.695913","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=461198 Win=2619648 Len=0"
"222","0.695985","7443","23760","TLSv1.3","16450","","","","","Application Data"
"223","0.696028","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=477604 Win=2603264 Len=0"
"224","0.696189","7443","23760","TLSv1.3","16450","","","","","Application Data"
"225","0.696229","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=494010 Win=2586880 Len=0"
"226","0.696294","7443","23760","TLSv1.3","16450","","","","","Application Data"
"227","0.696326","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=510416 Win=2570496 Len=0"
"228","0.696354","7443","23760","TLSv1.3","16450","","","","","Application Data"
"229","0.696382","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=526822 Win=2554112 Len=0"
"230","0.696432","7443","23760","TLSv1.3","16450","","","","","Application Data"
"231","0.696465","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=543228 Win=2537728 Len=0"
"232","0.696500","7443","23760","TLSv1.3","16450","","","","","Application Data"
"233","0.696535","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=559634 Win=2521088 Len=0"
"234","0.696579","7443","23760","TLSv1.3","16450","","","","","Application Data"
"235","0.696619","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=576040 Win=2504704 Len=0"
"236","0.696648","7443","23760","TLSv1.3","16450","","","","","Application Data"
"237","0.696677","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=592446 Win=2488320 Len=0"
"238","0.696719","7443","23760","TLSv1.3","16450","","","","","Application Data"
"239","0.696749","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=608852 Win=2471936 Len=0"
"240","0.696780","7443","23760","TLSv1.3","16450","","","","","Application Data"
"241","0.696810","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=625258 Win=2455552 Len=0"
"242","0.696849","7443","23760","TLSv1.3","16450","","","","","Application Data"
"243","0.696878","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=641664 Win=2439168 Len=0"
"244","0.696903","7443","23760","TLSv1.3","16450","","","","","Application Data"
"245","0.696938","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=658070 Win=2422784 Len=0"
"246","0.696978","7443","23760","TLSv1.3","16450","","","","","Application Data"
"247","0.697007","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=674476 Win=2406400 Len=0"
"248","0.697033","7443","23760","TLSv1.3","16450","","","","","Application Data"
"249","0.697071","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=690882 Win=2390016 Len=0"
"250","0.697117","7443","23760","TLSv1.3","16450","","","","","Application Data"
"251","0.697148","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=707288 Win=2373632 Len=0"
"252","0.697173","7443","23760","TLSv1.3","16450","","","","","Application Data"
"253","0.697203","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=723694 Win=2357248 Len=0"
"254","0.697252","7443","23760","TLSv1.3","16450","","","","","Application Data"
"255","0.697287","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=740100 Win=2340864 Len=0"
"256","0.697318","7443","23760","TLSv1.3","16450","","","","","Application Data"
"257","0.697355","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=756506 Win=2324224 Len=0"
"258","0.697405","7443","23760","TLSv1.3","16450","","","","","Application Data"
"259","0.697441","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=772912 Win=2307840 Len=0"
"260","0.697471","7443","23760","TLSv1.3","16450","","","","","Application Data"
"261","0.697508","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=789318 Win=2291456 Len=0"
"262","0.697558","7443","23760","TLSv1.3","16450","","","","","Application Data"
"263","0.697591","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=805724 Win=2275072 Len=0"
"264","0.697631","7443","23760","TLSv1.3","16450","","","","","Application Data"
"265","0.697678","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=822130 Win=2258688 Len=0"
"266","0.697739","7443","23760","TLSv1.3","16450","","","","","Application Data"
"267","0.697783","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=838536 Win=2242304 Len=0"
"268","0.697820","7443","23760","TLSv1.3","16450","","","","","Application Data"
"269","0.697862","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=854942 Win=2225920 Len=0"
"270","0.697949","7443","23760","TLSv1.3","16450","","","","","Application Data"
"271","0.697996","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=871348 Win=2209536 Len=0"
"272","0.698044","7443","23760","TLSv1.3","16450","","","","","Application Data"
"273","0.698099","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=887754 Win=2193152 Len=0"
