"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"296","0.492928","7443","24231","TLSv1.3","16450","","","","","Application Data"
"297","0.492944","7443","24231","TLSv1.3","16450","","","","","Application Data"
"298","0.492957","7443","24231","TLSv1.3","16450","","","","","Application Data"
"299","0.492971","24231","7443","TCP","44","","","","","24231  >  7443 [ACK] Seq=909 Ack=2643674 Win=2492416 Len=0"
"300","0.493321","7443","24231","TLSv1.3","16450","","","","","Application Data"
"301","0.493343","7443","24231","TLSv1.3","16450","","","","","Application Data"
"302","0.493363","7443","24231","TLSv1.3","16450","","","","","Application Data"
"303","0.493386","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=2643674 Win=2557952 Len=0"
"304","0.493394","7443","24231","TLSv1.3","16450","","","","","Application Data"
"305","0.493410","7443","24231","TLSv1.3","16450","","","","","Application Data"
"306","0.493429","7443","24231","TLSv1.3","16450","","","","","Application Data"
"307","0.493449","7443","24231","TLSv1.3","16450","","","","","Application Data"
"308","0.493470","7443","24231","TLSv1.3","16450","","","","","Application Data"
"309","0.493506","7443","24231","TLSv1.3","16450","","","","","Application Data"
"310","0.493528","7443","24231","TLSv1.3","16450","","","","","Application Data"
"311","0.493551","7443","24231","TLSv1.3","16450","","","","","Application Data"
"312","0.493573","7443","24231","TLSv1.3","16450","","","","","Application Data"
"313","0.493600","7443","24231","TLSv1.3","16450","","","","","Application Data"
"314","0.493625","7443","24231","TLSv1.3","16450","","","","","Application Data"
"315","0.493645","7443","24231","TLSv1.3","16450","","","","","Application Data"
"316","0.493696","7443","24231","TLSv1.3","16450","","","","","Application Data"
"317","0.493708","24231","7443","TCP","44","","","","","24231  >  7443 [ACK] Seq=909 Ack=2889764 Win=2311936 Len=0"
"318","0.493996","24231","7443","TCP","44","","","","","24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2049280 Len=0"
"319","0.498630","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2118400 Len=0"
"320","0.507474","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2184192 Len=0"
"321","0.511300","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2249728 Len=0"
"322","0.515296","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2315520 Len=0"
"323","0.518696","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2381056 Len=0"
"324","0.527992","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2446592 Len=0"
"325","0.531956","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2512384 Len=0"
"326","0.535551","24231","7443","TCP","44","","","","","[TCP Window Update] 24231  >  7443 [ACK] Seq=909 Ack=3152260 Win=2577920 Len=0"
"327","0.580250","24231","7443","TLSv1.3","68","","","","","Application Data"
"328","0.580276","7443","24231","TCP","44","","","","","7443  >  24231 [ACK] Seq=3152260 Ack=933 Win=2619136 Len=0"
"329","0.580357","24231","7443","TCP","44","","","","","24231  >  7443 [FIN, ACK] Seq=933 Ack=3152260 Win=2577920 Len=0"
"330","0.580370","7443","24231","TCP","44","","","","","7443  >  24231 [ACK] Seq=3152260 Ack=934 Win=2619136 Len=0"
"331","0.580398","7443","24231","TLSv1.3","68","","","","","Application Data"
"332","0.580417","24231","7443","TCP","44","","","","","24231  >  7443 [ACK] Seq=934 Ack=3152284 Win=2577920 Len=0"
"333","0.580440","24231","7443","TCP","44","","","","","24231  >  7443 [RST, ACK] Seq=934 Ack=3152284 Win=0 Len=0"
"334","0.580465","7443","24231","TCP","44","","","","","7443  >  24231 [FIN, ACK] Seq=3152284 Ack=934 Win=2619136 Len=0"
"335","0.580477","24231","7443","TCP","44","","","","","24231  >  7443 [RST] Seq=934 Win=0 Len=0"
