"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"773","0.106957","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"774","0.106965","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"775","0.107000","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"776","0.107042","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"777","0.107054","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"778","0.107087","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"779","0.107127","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"780","0.107132","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"781","0.107161","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"782","0.107213","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"783","0.107264","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"784","0.107269","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"785","0.107300","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"786","0.107341","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"787","0.107343","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"788","0.107371","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"789","0.107420","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"790","0.107428","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"791","0.107455","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"792","0.107498","7443","61036","QUIC","892","","Short Header","","0","Protected Payload (KP0)"
"793","0.107556","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"794","0.107555","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"795","0.107600","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"796","0.107647","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"797","0.107651","7443","61036","QUIC","1385","","Short Header","","0","Protected Payload (KP0)"
"798","0.107692","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"799","0.107745","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"800","0.107746","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"801","0.107806","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"802","0.107847","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"803","0.107870","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"804","0.107917","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"805","0.107977","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"806","0.107988","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"807","0.108032","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"808","0.108079","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"809","0.108090","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"810","0.108135","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"811","0.108164","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"812","0.108210","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"813","0.108252","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"814","0.108282","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"815","0.108349","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
